종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
186230,그린플러스,KOSDAQ,벤처기업부,,32402,1차 비철금속 제조업,12,,"10,920,188",500,"5,460,094,000",원(KRW),"박영환, 정순태",041-332-6421,충청남도 예산군 응봉면 응봉로 50-42 &nbsp
14530,극동유화,KOSPI,,,31902,석유 정제품 제조업,12,,"34,869,420",500,"17,434,710,000",원(KRW),"장홍선, 장선우 (각자대표)",055-370-9900,경상남도 양산시  어실로 101 
900070,글로벌에스엠,KOSDAQ,외국기업(소속부없음),,116409,기타 금융업,12,,"53,743,968",0.5,"26,871,984",미국달러(USD),유대희,031-932-9970,"GEORGE TOWN,GRAND CAYMAN KY1-1112 CAYMAN ISLANDS SCOTLA CENTRE 4TH FLOOR,P.O.BOX2804,"
204620,글로벌텍스프리,KOSDAQ,중견기업부,,116601,금융 지원 서비스업,12,,"70,283,330",500,"35,141,665,000",원(KRW),강진원,02-518-0837,"서울특별시 중구 퇴계로 131 9층(충무로2가, 신일빌딩)"
19660,글로본,KOSDAQ,중견기업부,,74608,상품 종합 도매업,12,,"41,832,999",500,"20,916,499,500",원(KRW),한상호,02-6934-0800,서울특별시 강남구 도산대로 331 -
14280,금강공업,KOSPI,,,32401,1차 철강 제조업,12,,"29,329,357","1,000","29,919,232,000",원(KRW),"전장열, 전재범 (각자 대표이사)",051-264-8881,부산광역시 사하구  다산로 110 
53260,금강철강,KOSDAQ,우량기업부,,32401,1차 철강 제조업,12,,"18,720,000",500,"9,860,000,000",원(KRW),"주광남, 주성호(각자 대표)",(02)3471-0001,"서울특별시 서초구  서운로 19 701호(서초동, 서초월드오피스텔)"
8870,금비,KOSPI,,,32301,유리 및 유리제품 제조업,9,,"1,000,000","5,000","5,000,000,000",원(KRW),고기영,031-632-5280,경기도 이천시 부발읍 중부대로1707번길 13 
1570,금양,KOSPI,,,32001,기초 화학물질 제조업,12,,"63,967,196",500,"31,983,598,000",원(KRW),류광지,051-316-5881,부산광역시 사상구 낙동대로960번길 77 (감전동)
282720,금양그린파워,KOSDAQ,우량기업부,,64203,전기 및 통신 공사업,12,,"12,119,500",500,"6,059,750,000",원(KRW),"이윤철, 이기보",052-260-1811,"울산광역시 남구 삼산로 257, 7층 "
2990,금호건설,KOSPI,,,64101,건물 건설업,12,,"36,996,760","5,000","186,445,130,000",원(KRW),조완석,02-6303-0114,전라남도 나주시 시청길 4 
11780,금호석유화학,KOSPI,,,32001,기초 화학물질 제조업,12,,"26,459,587","5,000","167,455,885,000",원(KRW),백종훈,02-6961-1114,"서울특별시 중구 청계천로 100
(수표동, 시그니쳐타워) "
214330,금호에이치티,KOSPI,,,33003,자동차 신품 부품 제조업,12,,"213,914,131",500,"109,457,065,500",원(KRW),"김진곤, 김두인(각자대표)",062-958-2700,광주광역시 광산구 용아로 717 
1210,금호전기,KOSPI,,,32804,전구 및 조명장치 제조업,12,,"57,472,957",500,"28,736,478,500",원(KRW),이홍민,02-1566-2718,서울특별시 영등포구 국제금융로 10 쓰리아이에프씨동 14층
73240,금호타이어,KOSPI,,,32201,고무제품 제조업,12,,"287,260,287","5,000","1,436,301,435,000",원(KRW),정일택,02-6303-8114,광주광역시 광산구  어등대로 658 
36190,금화피에스시,KOSDAQ,우량기업부,,64203,전기 및 통신 공사업,12,,"6,000,000",500,"3,000,000,000",원(KRW),"김성기,김경태(각자대표)",02  -2186-6220,서울특별시 강남구  테헤란로25길 15-4 
49080,기가레인,KOSDAQ,벤처기업부,,32602,전자부품 제조업,12,,"84,883,347",500,"42,441,673,500",원(KRW),김현제,031-233-7325,경기도 화성시 동탄산단10길 61 - 
420770,기가비스,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"12,675,758",200,"2,535,151,600",원(KRW),강해철,031-615-2199,경기도 평택시 진위면 진위산단로 53-86 
35460,기산텔레콤,KOSDAQ,벤처기업부,,32604,통신 및 방송 장비 제조업,12,,"14,577,340",500,"7,288,670,000",원(KRW),박병기,02-3433-8200,서울특별시 송파구  오금로 111 세기빌딩 11층
92440,기신정기,KOSPI,,,32902,특수 목적용 기계 제조업,3,,"29,200,000",500,"14,600,000,000",원(KRW),윤현도,032-820-1600,"인천광역시 남동구  은봉로 111 49동 1호(논현동, 남동공단)"
270,기아,KOSPI,,,33001,자동차용 엔진 및 자동차 제조업,12,,"397,672,632","5,000","2,139,316,735,000",원(KRW),"송호성,최준영(각자 대표이사)",02-3464-1114,서울특별시 서초구 헌릉로 12 기아자동차
24110,기업은행,KOSPI,,,116401,은행 및 저축기관,12,,"797,425,869","5,000","3,987,129,345,000",원(KRW),김성태,02-729-6114,서울특별시 중구 을지로 79 중소기업은행본점
456700,길교이앤씨,KONEX,일반기업부,,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,SK증권,"900,000",500,"450,000,000",원(KRW),김선동,054-284-1235,경상북도 포항시 남구 철강로 306 
13700,까뮤이앤씨,KOSPI,,,64101,건물 건설업,12,,"59,750,830",500,"29,875,415,000",원(KRW),"손병재, 이은규 (각자 대표이사)",031-633-9114,경기도 이천시 대월면 경충대로 1937번길 57 
4540,깨끗한나라,KOSPI,,,31701,"펄프, 종이 및 판지 제조업",12,,"37,240,693","1,000","37,606,853,000",원(KRW),"최현수, 이동열",02-2270-9200,서울특별시 용산구 한남대로 98 일신빌딩 4층
407400,꿈비,KOSDAQ,벤처기업부,,33201,가구 제조업,12,,"13,657,333",100,"1,365,733,300",원(KRW),박영건,1644-8135,경기도 수원시 영통구 법조로 25 A동 713호(SK레이크뷰타워) 
187790,나노,KOSDAQ,관리종목(소속부없음),,32001,기초 화학물질 제조업,12,,"30,840,830",500,"15,420,415,000",원(KRW),신동우,054-533-5887,경상북도 상주시 청리면 마공공단로 60 -
121600,나노신소재,KOSDAQ,우량기업부,,32004,기타 화학제품 제조업,12,,"12,197,878",500,"6,098,939,000",원(KRW),박장우,044-275-6966,세종특별자치시   부강면 금호안골길 78 부용지방산업단지내
286750,나노실리칸첨단소재,KOSDAQ,기술성장기업부,기술성장기업,32001,기초 화학물질 제조업,12,,"21,513,559",500,"10,756,779,500",원(KRW),임용택,031-663-9420,경기도 평택시 산단로52번길 68 
247660,나노씨엠에스,KOSDAQ,기술성장기업부,기술성장기업,32602,전자부품 제조업,12,,"4,343,920",500,"2,171,960,000",원(KRW),신동근,041-587-3901,충청남도 천안시 서북구 직산읍 4산단4로 48 
39860,나노엔텍,KOSDAQ,중견기업부,,32701,의료용 기기 제조업,12,,"32,110,082",500,"16,055,041,000",원(KRW),정찬일,02-6220-7728,서울특별시 구로구  디지털로26길 5 에이스하이엔드타워1차 1210호
91970,나노캠텍,KOSDAQ,중견기업부,,32202,플라스틱제품 제조업,12,,"37,417,493",500,"18,708,746,500",원(KRW),신해용,031-671-9466,경기도 안성시 양성면 양성로 112 -
417010,나노팀,KOSDAQ,벤처기업부,,32901,일반 목적용 기계 제조업,12,,"20,161,328",500,"10,080,664,000",원(KRW),최윤성,042-719-3088,대전광역시 유성구 국제과학2로 14 
244880,나눔테크,KONEX,일반기업부,,32701,의료용 기기 제조업,12,유진증권,"5,020,000",500,"2,510,000,000",원(KRW),최무진,062-955-8588,광주광역시 북구 첨단벤처소로 57(월출동) 
405920,나라셀라,KOSDAQ,중견기업부,,74603,음·식료품 및 담배 도매업,12,,"12,878,076","5,000","64,390,380,000",원(KRW),마승철,02-405-4326,"경기도 이천시 백사면 청백리로393번길 353, 지하 1층 "
288490,나라소프트,KONEX,일반기업부,,105802,소프트웨어 개발 및 공급업,12,,"17,471,577",100,"1,747,157,700",원(KRW),황승현,02-3487-7988,서울특별시 서초구 논현로 131 라닉스빌딩 3층(양재동)
51490,나라엠앤디,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"14,200,000",500,"7,230,000,000",원(KRW),"김영조, 김정훈 (각자 대표이사)",055-239-3600,경상남도 창원시 성산구  공단로 675 나라엠앤디(주) 
137080,나래나노텍,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"11,059,422",500,"6,435,671,000",원(KRW),"김민호, 정좌진 각자대표이사",031-337-2600,경기도 용인시 처인구 이동읍 백옥대로 250 
190510,나무가,KOSDAQ,우량기업부,,32602,전자부품 제조업,12,,"15,082,257",500,"8,329,931,500",원(KRW),이동호,070-7012-8400,경기도 성남시 분당구 대왕판교로 670 유스페이스2 B동 7층
242040,나무기술,KOSDAQ,기술성장기업부,기술성장기업,105802,소프트웨어 개발 및 공급업,12,,"34,606,264",100,"3,460,626,400",원(KRW),정철,031-8017-3900,"서울특별시 강서구 마곡중앙8로3길 41 (마곡동, 나무기술 마곡R&D센터) "
293580,나우IB,KOSDAQ,벤처기업부,,116409,기타 금융업,12,,"94,929,950",500,"47,885,000,000",원(KRW),이승원,02-565-6234,서울특별시 강남구 테헤란로 534 글라스타워빌딩 3층
459510,나우로보틱스,KOSDAQ,기술성장기업부,기술성장기업,32902,특수 목적용 기계 제조업,12,,"12,547,732",500,"6,273,866,000",원(KRW),이종주,327197040,인천광역시 남동구 앵고개로449번길 42 
257990,나우코스,KONEX,일반기업부,,32004,기타 화학제품 제조업,12,한화투자,"5,891,392",500,"2,945,696,000",원(KRW),김태원 (단독대표이사),044-862-2791,세종특별자치시 전의면 산단길 220 
138610,나이벡,KOSDAQ,기술성장기업부,기술성장기업,32103,의료용품 및 기타 의약 관련제품 제조업,12,,"11,019,217",500,"5,509,608,500",원(KRW),정종평,043-532-7458,충청북도 진천군  이월면 밤디길 116 이월전기전자농공1단지
130580,나이스디앤비,KOSDAQ,우량기업부,,147509,기타 사업지원 서비스업,12,,"15,400,000",500,"7,700,000,000",원(KRW),오규근,02-2122-2370,서울특별시 중구 소공로 70 - 
36800,나이스정보통신,KOSDAQ,우량기업부,,106102,전기 통신업,12,,"10,000,000",500,"5,000,000,000",원(KRW),김승현,02  -2187-2700,서울특별시 영등포구 은행로 17 NICE 그룹1사옥 
267320,나인테크,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"48,130,503",100,"4,813,050,300",원(KRW),박근노,031-476-0305,경기도 평택시 진위면 마산6로 6 - 
1260,남광토건,KOSPI,,,64102,토목 건설업,12,,"9,832,572","5,000","49,162,860,000",원(KRW),"김종수, 이동철(각자대표)",02-3011-0114,"경기도 용인시 기흥구 흥덕중앙로 120 비122호(영덕동, 흥덕유타워) "
8350,남선알미늄,KOSPI,,,32402,1차 비철금속 제조업,12,,"129,079,090",500,"64,693,490,000",원(KRW),"박귀봉, 정순원(각자대표)",053-610-5110,대구광역시 달성군  논공읍 논공중앙로 288 
4270,남성,KOSPI,,,74607,기타 전문 도매업,12,,"36,212,160",500,"18,106,080,000",원(KRW),윤성호,02-2109-1550,서울특별시 금천구 디지털로 130 남성프라자 15층 
3920,남양유업,KOSPI,,,31004,동·식물성 유지 및 낙농제품 제조업,12,,"6,131,346",500,"4,600,000,000",원(KRW),김승언(대표집행임원),02-2010-6601,서울특별시 강남구 도산대로 240 1964빌딩
25860,남해화학,KOSPI,,,32003,"비료, 농약 및 살균, 살충제 제조업",12,,"49,678,843","1,000","49,678,843,000",원(KRW),김창수,061-688-5354,서울특별시 강남구 테헤란로113길 15 (삼성동) 
111710,남화산업,KOSDAQ,중견기업부,,189101,스포츠 서비스업,12,,"20,588,000",200,"4,117,600,000",원(KRW),"최재훈, 최영곤 (공동대표이사)",061-450-9025,전라남도 무안군 청계면 서호로 162 
91590,남화토건,KOSDAQ,우량기업부,,64101,건물 건설업,12,,"11,740,000",500,"5,870,000,000",원(KRW),"최재훈,박윤수",062-520-1071,전라남도 화순군 화순읍 벽라1길 40 
168330,내츄럴엔도텍,KOSDAQ,벤처기업부,,137001,자연과학 및 공학 연구개발업,12,,"31,754,900",500,"15,877,450,000",원(KRW),김희도,070-4601-3139,"경기도 성남시 분당구 판교로 255 번길 58, 에이동 301호 "
94860,네오리진,KOSDAQ,중견기업부,,105802,소프트웨어 개발 및 공급업,12,,"21,399,569",500,"10,699,784,500",원(KRW),첸보(Chen Bo),02-3476-4200,"서울특별시 강남구 학동로 155
(논현동, 원영빌딩지하1층,3층, 4층, 5층, 6층) "
253590,네오셈,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"43,869,164",100,"4,386,916,400",원(KRW),염동현,031-8091-0853,경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈
212560,네오오토,KOSDAQ,우량기업부,,33003,자동차 신품 부품 제조업,12,,"7,874,963",500,"3,937,481,500",원(KRW),"김원일, 김선현(각자대표이사)",02-732-2871,"서울특별시 종로구 새문안로5길 19 6층(당주동, 로얄빌딩)"
95660,네오위즈,KOSDAQ,우량기업부,,105802,소프트웨어 개발 및 공급업,12,,"21,856,816",500,"11,016,859,500",원(KRW),"김승철, 배태근 (공동대표)",031-8023-6600,경기도 성남시 분당구 대왕판교로645번길 14네오위즈판교타워 
42420,네오위즈홀딩스,KOSDAQ,중견기업부,,105802,소프트웨어 개발 및 공급업,12,,"8,593,846",500,"4,653,433,000",원(KRW),김상욱,031-8023-6503,경기도 성남시 분당구 대왕판교로645번길 14네오위즈판교타워 
950220,네오이뮨텍,KOSDAQ,외국기업(소속부없음),,137001,자연과학 및 공학 연구개발업,12,,"98,867,465",0,0,미국달러(USD),Luke Yun Suk Oh,-10108,"2400 Research Boulevard, Suite 250, Rockville, MD 20850 "
311390,네오크레마,KOSDAQ,벤처기업부,,31008,기타 식품 제조업,12,,"12,653,789",500,"6,326,894,500",원(KRW),"한기수, 이준우 (공동대표이사)",02-401-4088,서울특별시 강남구 도산대로89길 7 2층(청담동)
85910,네오티스,KOSDAQ,중견기업부,,33003,자동차 신품 부품 제조업,12,,"13,934,818",500,"6,967,409,000",원(KRW),권상훈,031-671-0170,경기도 안성시  죽산면 용대길 38-9 
92730,네오팜,KOSDAQ,우량기업부,,32004,기타 화학제품 제조업,12,,"16,027,989",500,"8,013,994,500",원(KRW),김양수,042-864-0038,대전 유성구 탑립동 928번지 
290660,네오펙트,KOSDAQ,기술성장기업부,기술성장기업,32701,의료용 기기 제조업,12,,"46,081,399",500,"23,040,699,500",원(KRW),반호영,031-889-8521,경기도 성남시 수정구 창업로 42 판교제2테크노밸리 경기기업성장센터 801호
306620,네온테크,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"43,463,871",100,"4,346,387,100",원(KRW),황성일,02-369-3972,경기도 안양시 동안구 부림로 146 네온테크 -
153460,네이블,KOSDAQ,중견기업부,,105802,소프트웨어 개발 및 공급업,12,,"6,530,014",500,"3,265,007,000",원(KRW),"양건열, 조종화",070-7780-9910,"서울특별시 강남구 봉은사로 129 1213호(논현동, 거평타운) "
7390,네이처셀,KOSDAQ,중견기업부,,32101,기초 의약물질 제조업,12,,"64,357,156",500,"32,178,578,000",원(KRW),변대중,02-545-4137,서울특별시 영등포구 국회대로76길 10 5층 
33640,네패스,KOSDAQ,중견기업부,,32601,반도체 제조업,12,,"23,059,202",500,"11,629,601,000",원(KRW),"이병구, 이창우(각자 대표이사)",02-3470-2700,충청북도 음성군 삼성면 금일로965번길 105 
330860,네패스아크,KOSDAQ,중견기업부,,137309,"그외 기타 전문, 과학 및 기술 서비스업",12,,"12,184,045",500,"6,092,022,500",원(KRW),"이창우, 이병구(각자 대표이사)",043-240-0230,충청북도 괴산군 청안면 네패스로 42 주식회사 네패스아크
5720,넥센,KOSPI,,,32201,고무제품 제조업,12,,"53,543,977",500,"28,572,288,500",원(KRW),"강병중, 강호찬, 문성희",055-333-0771,경상남도 김해시  김해대로 2595 
2350,넥센타이어,KOSPI,,,32201,고무제품 제조업,12,,"97,667,877",500,"54,083,938,500",원(KRW),"대표이사 회  장 강병중
대표이사 부회장 강호찬
대표이사 사  장 김현석",055-370-5114,경상남도 양산시  충렬로 355 넥센타이어 
89140,넥스턴바이오,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"12,680,245","2,500","31,700,612,500",원(KRW),이주한,031-288-2088,경기도 용인시 기흥구 기흥단지로121번길 35 (고매동)
389650,넥스트바이오메디컬,KOSDAQ,기술성장기업부,기술성장기업,32701,의료용 기기 제조업,12,,"8,088,186",500,"4,044,093,000",원(KRW),이돈행,032-454-4800,인천광역시 연수구 벤처로100번길 6 
137940,넥스트아이,KOSDAQ,중견기업부,,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,,"85,368,992",100,"8,752,639,200",원(KRW),진광(Chen Guang),031-478-2700,경기도 안양시 동안구 동편로 13번길65 넥스트아이빌딩 
396270,넥스트칩,KOSDAQ,기술성장기업부,기술성장기업,32601,반도체 제조업,12,,"18,088,940",500,"9,044,470,000",원(KRW),김경수,02-3460-4594,경기도 성남시 분당구 대왕판교로 660 유스페이스1 에이동 5층 
348210,넥스틴,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"10,477,005",500,"5,238,502,500",원(KRW),박태훈,031-629-2300,경기도 화성시 동탄산단9길 23-12 
92790,넥스틸,KOSPI,,,32401,1차 철강 제조업,12,,"26,002,000",500,"13,001,000,000",원(KRW),홍성만,054-288-5500,경상북도 포항시 남구 대송면 송덕로212번길 195 
